20	 0.0210731
19.9967	 0.0210731
19.9933	 0.0210731
19.99	 0.0210731
19.9867	 0.0210731
19.9833	 0.0210731
19.98	 0.0210731
19.9767	 0.0210731
19.9733	 0.0210731
19.97	 0.0210731
19.9667	 0.0210731
19.9633	 0.0210731
19.96	 0.0210731
19.9567	 0.0210731
19.9533	 0.0210731
19.95	 0.0210731
19.9467	 0.0210731
19.9433	 0.0210731
19.94	 0.0210731
19.9367	 0.0210731
19.9333	 0.0210731
19.93	 0.0210731
19.9267	 0.0210731
19.9233	 0.0210731
19.92	 0.0210731
19.9167	 0.0210731
19.9133	 0.0210731
19.91	 0.0210731
19.9067	 0.0210731
19.9033	 0.0210731
19.9	 0.0210731
19.8967	 0.0210731
19.8933	 0.0210731
19.89	 0.0210731
19.8867	 0.0210731
19.8833	 0.0210731
19.88	 0.0210731
19.8767	 0.0210731
19.8733	 0.0210731
19.87	 0.0210731
19.8667	 0.0210731
19.8633	 0.0210731
19.86	 0.0210731
19.8567	 0.0210731
19.8533	 0.0210731
19.85	 0.0210731
19.8467	 0.0210731
19.8433	 0.0210731
19.84	 0.0210731
19.8367	 0.0210731
19.8333	 0.0210731
19.83	 0.0210731
19.8267	 0.0210731
19.8233	 0.0210731
19.82	 0.0210731
19.8167	 0.0210731
19.8133	 0.0210731
19.81	 0.0210731
19.8067	 0.0210731
19.8033	 0.0210731
19.8	 0.0210731
19.7967	 0.0210731
19.7933	 0.0210731
19.79	 0.0210731
19.7867	 0.0210731
19.7833	 0.0210731
19.78	 0.0210731
19.7767	 0.0210731
19.7733	 0.0210731
19.77	 0.0210731
19.7667	 0.0210731
19.7633	 0.0210731
19.76	 0.0210731
19.7567	 0.0210731
19.7533	 0.0210731
19.75	 0.0210731
19.7467	 0.0210731
19.7433	 0.0210731
19.74	 0.0210731
19.7367	 0.0210731
19.7333	 0.0210731
19.73	 0.0210731
19.7267	 0.0210731
19.7233	 0.0210731
19.72	 0.0210731
19.7167	 0.0210731
19.7133	 0.0210731
19.71	 0.0210731
19.7067	 0.0210731
19.7033	 0.0210731
19.7	 0.0210731
19.6967	 0.0210731
19.6933	 0.0210731
19.69	 0.0210731
19.6867	 0.0210731
19.6833	 0.0210731
19.68	 0.0210731
19.6767	 0.0210731
19.6733	 0.0210731
19.67	 0.0210731
19.6667	 0.0210731
